queue,priority_rank,priority,track,source_dataset,chamber_id,start_datetime,end_datetime,track_score,management_score,environment_score,tier,reason,recommended_action,environment_temp_policy,environment_temp_label,environment_temp_action
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA2.2,2021-10-22,2021-10-22 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA2.2,2021-10-26,2021-10-26 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB2.2,2021-10-26,2021-10-26 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD2.2,2021-10-26,2021-10-26 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC2.2,2021-10-29,2021-10-29 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC3.2,2021-10-29,2021-10-29 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD2.2,2021-10-29,2021-10-29 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD3.2,2021-10-29,2021-10-29 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA2.2,2021-11-02,2021-11-02 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA3.2,2021-11-02,2021-11-02 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA3.2,2021-11-05,2021-11-05 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA2.2,2021-11-09,2021-11-09 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA3.2,2021-11-09,2021-11-09 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA2.2,2021-11-12,2021-11-12 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA2.2,2021-11-19,2021-11-19 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA3.2,2021-11-19,2021-11-19 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD3.2,2021-11-19,2021-11-19 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF2.3,2022-05-24,2022-05-24 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF3.3,2022-05-24,2022-05-24 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA3.3,2022-05-27,2022-05-27 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC3.3,2022-05-31,2022-05-31 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD2.3,2022-05-31,2022-05-31 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD3.3,2022-05-31,2022-05-31 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF2.3,2022-05-31,2022-05-31 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF2.3,2022-06-10,2022-06-10 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA3.3,2022-06-14,2022-06-14 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB3.3,2022-06-14,2022-06-14 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC2.3,2022-06-14,2022-06-14 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC3.3,2022-06-14,2022-06-14 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF2.3,2022-06-14,2022-06-14 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF3.3,2022-06-14,2022-06-14 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC2.3,2022-06-17,2022-06-17 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC3.3,2022-06-17,2022-06-17 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA2.3,2022-06-21,2022-06-21 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA3.3,2022-06-21,2022-06-21 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-06-21,2022-06-21 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB3.3,2022-06-21,2022-06-21 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC2.3,2022-06-21,2022-06-21 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC3.3,2022-06-21,2022-06-21 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD3.3,2022-06-21,2022-06-21 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF2.3,2022-06-21,2022-06-21 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA2.3,2022-06-24,2022-06-24 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-06-24,2022-06-24 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB3.3,2022-06-24,2022-06-24 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC2.3,2022-06-24,2022-06-24 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA2.3,2022-06-28,2022-06-28 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA3.3,2022-06-28,2022-06-28 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-06-28,2022-06-28 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC3.3,2022-06-28,2022-06-28 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD2.3,2022-06-28,2022-06-28 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD3.3,2022-06-28,2022-06-28 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF2.3,2022-06-28,2022-06-28 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA2.3,2022-07-01,2022-07-01 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-07-01,2022-07-01 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB3.3,2022-07-01,2022-07-01 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC2.3,2022-07-01,2022-07-01 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD2.3,2022-07-01,2022-07-01 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD3.3,2022-07-01,2022-07-01 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA2.3,2022-07-05,2022-07-05 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA3.3,2022-07-05,2022-07-05 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-07-05,2022-07-05 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB3.3,2022-07-05,2022-07-05 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC2.3,2022-07-05,2022-07-05 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD2.3,2022-07-05,2022-07-05 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD3.3,2022-07-05,2022-07-05 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF2.3,2022-07-05,2022-07-05 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-07-08,2022-07-08 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC2.3,2022-07-08,2022-07-08 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD2.3,2022-07-08,2022-07-08 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD3.3,2022-07-08,2022-07-08 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF2.3,2022-07-08,2022-07-08 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-07-12,2022-07-12 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB3.3,2022-07-12,2022-07-12 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC2.3,2022-07-12,2022-07-12 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC3.3,2022-07-12,2022-07-12 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD3.3,2022-07-12,2022-07-12 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",balanced,균형,환경 이상 기본 기준 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF2.3,2022-07-12,2022-07-12 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA2.3,2022-07-15,2022-07-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA3.3,2022-07-15,2022-07-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-07-15,2022-07-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB3.3,2022-07-15,2022-07-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC2.3,2022-07-15,2022-07-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC3.3,2022-07-15,2022-07-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD2.3,2022-07-15,2022-07-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD3.3,2022-07-15,2022-07-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF2.3,2022-07-15,2022-07-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF3.3,2022-07-15,2022-07-15 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA2.3,2022-07-22,2022-07-22 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA3.3,2022-07-22,2022-07-22 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-07-22,2022-07-22 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB3.3,2022-07-22,2022-07-22 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC2.3,2022-07-22,2022-07-22 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD2.3,2022-07-22,2022-07-22 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD3.3,2022-07-22,2022-07-22 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF2.3,2022-07-22,2022-07-22 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF3.3,2022-07-22,2022-07-22 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA2.3,2022-07-26,2022-07-26 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA3.3,2022-07-26,2022-07-26 23:59:59,0.3,0.0,0.3,watch,policy:observe rule: environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
